-1.026897311154954862e+00 , -2.800828654953553543e-02 , -1.772104601635015285e-03
-1.006618869723113319e+00 , -5.795478988732186143e-03 , 6.109973671277119274e-03
-9.993482530608039927e-01 , -1.693493725174416084e-03 , 2.089882068832319556e-03
-9.989007335427192436e-01 , 7.081842038952946422e-03 , 4.659437536986169720e-03
-1.008922531122954380e+00 , 1.282901030646430192e-02 , 3.578712195634088308e-03
-1.007629551383339095e+00 , 6.145366390770836892e-03 , 1.095624300039611115e-02
-1.008707924200729744e+00 , 4.288266531552917780e-03 , 1.092774603860046691e-02
-1.008601602063299962e+00 , 5.234757438274040796e-03 , 7.130413119898143005e-03
-1.008318689996264617e+00 , 7.535881399780538017e-04 , 8.469551636742518597e-03
-1.005364322607231298e+00 , 4.376348751087966518e-03 , 8.570331387940477094e-03
-1.003159730229483904e+00 , 2.591270820820606047e-03 , 1.272567132144945302e-02
-1.004940833024906111e+00 , 2.471431471216886753e-03 , 1.274938836325150218e-02
-1.005231522991170801e+00 , 4.525527709828048445e-03 , 1.301828675947390261e-02
-1.004312794853305935e+00 , 6.073445621686976437e-03 , 1.013294966068293071e-02
-1.003490600995244453e+00 , 5.157060100598503255e-03 , 7.977633810432380526e-03
-1.000747847144688896e+00 , 3.722943860201512710e-03 , 8.645209382451330207e-03
-1.000729008113135921e+00 , 6.318322045679753730e-03 , 6.017367274551880391e-03
-1.002666598030959699e+00 , 3.398133679193892330e-03 , 3.806431253332501555e-03
-1.003098272630659427e+00 , 3.195432009468813974e-03 , 4.796363067905569724e-03
-1.002963379237030050e+00 , 3.009302190861509480e-03 , 5.296930493081589489e-03
-1.002416135728682267e+00 , 8.101774201409099423e-04 , 4.215271978115120617e-03
-1.003346265737220744e+00 , 2.133015899832664368e-03 , 5.605609218477441112e-03
-1.002433196221805156e+00 , 3.339617041916290337e-03 , 6.131568912438086459e-03
-1.002510866647026377e+00 , 3.546122992250590796e-03 , 6.232570058045303583e-03
-1.001813792066227560e+00 , 3.508720573397182494e-03 , 6.302751774670412553e-03
-1.001189658540315275e+00 , 3.061251961747304701e-03 , 8.087804512798536793e-03
-1.000385068694441104e+00 , 3.495591069358036825e-03 , 8.114656489400347977e-03
-1.000548802866917830e+00 , 3.062661661750618654e-03 , 6.796761711708424955e-03
-1.000717973270811134e+00 , 2.875832256987165530e-03 , 5.984956111280349995e-03
-9.993920337876837090e-01 , 3.458948744695214232e-03 , 5.439378647019921069e-03
-9.992009349192539913e-01 , 2.972947719727911907e-03 , 5.489061381931662452e-03
-9.986096799793255929e-01 , 3.571537626129610895e-03 , 5.177829877238119931e-03
-9.985312452669465877e-01 , 4.768918127491648777e-03 , 6.507232362781919903e-03
-9.996870899690384338e-01 , 4.235249089345673179e-03 , 5.614598085530966148e-03
-1.001133027566385225e+00 , 3.636685235078657673e-03 , 5.316605089500972894e-03
-1.001592102306032128e+00 , 3.583496437635752974e-03 , 5.555495670297745832e-03
-1.000972517078953183e+00 , 3.217825097581994680e-03 , 5.808653378613925361e-03
-1.000569732298995262e+00 , 4.129297294457438122e-03 , 5.888376492083440689e-03
-1.000061587649938355e+00 , 3.900821032291256103e-03 , 7.436249746462934677e-03
-1.000094545256594802e+00 , 3.498426405794760434e-03 , 6.956291325258558665e-03
-1.000295809376591238e+00 , 2.515908788584150530e-03 , 5.608538235014851048e-03
-1.000364562011673231e+00 , 2.363775292714239383e-03 , 4.612078765354947311e-03
-1.000439592310031323e+00 , 2.761613032485281394e-03 , 3.000767656770330499e-03
-1.000314783348091874e+00 , 2.577879264110554108e-03 , 3.330471037679883731e-03
-1.000174592937781437e+00 , 2.874173664888937142e-03 , 3.832064934448868154e-03
-1.000289864566731968e+00 , 3.739565516788431309e-03 , 3.495828533525858345e-03
-1.001097814651452422e+00 , 3.501769460201107319e-03 , 4.670265852376736734e-03
-1.000697542603597112e+00 , 3.846025000927278965e-03 , 4.916550113817885238e-03
-1.001220720520236585e+00 , 3.980134499951651882e-03 , 5.015046341255604070e-03
-1.001459303486412988e+00 , 3.563486273942221162e-03 , 5.274368919841063326e-03
-1.000930922983150451e+00 , 4.078641311013064298e-03 , 5.345940624780605270e-03
-1.001019064370216372e+00 , 3.994899052433154713e-03 , 5.123598421706706922e-03
-1.000628681532060416e+00 , 4.366991583509971867e-03 , 5.149062358005496165e-03
-9.997773971605323773e-01 , 4.079547454390517608e-03 , 4.387567656610443304e-03
-1.000006069179458779e+00 , 5.060235014681212576e-03 , 3.570183486828495695e-03
-1.000213298995195510e+00 , 4.902510256807821216e-03 , 3.203566793384733484e-03
-1.000013636483361390e+00 , 5.877213282353628380e-03 , 3.022613414144338997e-03
-1.000308599668420229e+00 , 6.497823969393867055e-03 , 3.465273269514980263e-03
-1.000118859615248823e+00 , 7.022709870368330602e-03 , 3.276779213236657561e-03
-9.998654505344647392e-01 , 6.967905726646266527e-03 , 3.370103935303618570e-03
-9.991835379525568772e-01 , 7.354376085089279515e-03 , 3.197248391811410330e-03
-9.991719177243579830e-01 , 8.687417063334363157e-03 , 2.841682951959668968e-03
-9.982890014696441661e-01 , 8.596474871100096352e-03 , 2.627579311094110654e-03
-9.987998542193879947e-01 , 8.682109546978645023e-03 , 3.591557697290389053e-03
-9.972116628340911282e-01 , 9.216286743527856221e-03 , 3.245295645797746480e-03
-9.975096253196151785e-01 , 8.002814279644930931e-03 , 3.539648478471621104e-03
-9.973291310928761311e-01 , 8.309917545739701691e-03 , 2.899437651495956943e-03
-9.975082696530015447e-01 , 7.792947102976182858e-03 , 2.202692025492860878e-03
-9.981427457741746112e-01 , 7.229963395841586780e-03 , 2.577687515970897032e-03
-9.980496627503362417e-01 , 7.396074368388260746e-03 , 1.983264273004622155e-03
-9.986404416983586385e-01 , 7.066905339488666407e-03 , 1.473608951290216688e-03
-9.992385834957133728e-01 , 7.562082151546665326e-03 , 1.413551425392235630e-03
-9.981862700140119449e-01 , 8.149165369098890221e-03 , 1.134024707194936478e-03
-9.980710920366837602e-01 , 8.700602556827152084e-03 , 9.244191978771608377e-04
-9.985469592341921219e-01 , 8.961619441141061709e-03 , 1.306741429912424172e-03
-9.982503771522140967e-01 , 8.662811874458485953e-03 , 1.807444538799003741e-03
-9.978626509837806857e-01 , 9.257975428565885789e-03 , 6.445902607684044893e-04
-9.984728575181893717e-01 , 8.937425393433848578e-03 , 1.627937799619405177e-04
-9.974477126142202721e-01 , 9.298540279989737228e-03 , 1.745161554388912446e-03
-9.967475635583318283e-01 , 9.297746462918988694e-03 , 6.793348018732537491e-04
-9.971614807802871017e-01 , 8.836323845028306104e-03 , 1.193674243713857943e-03
-9.972521655207317037e-01 , 8.692687108157761550e-03 , -3.527708037922843310e-04
-9.977863801534377908e-01 , 9.498384823481600958e-03 , 6.603622112248993918e-04
-9.976566150976602376e-01 , 9.811705553420981343e-03 , 4.468436449253231513e-05
-9.974621482575363185e-01 , 9.887045256266463467e-03 , 1.344180798188643810e-04
-9.971608546469757917e-01 , 9.714463492044189685e-03 , -3.540156736368500821e-04
-9.976400312160932371e-01 , 1.075105413962991648e-02 , 4.715486741643720790e-04
-9.969104069738579099e-01 , 1.049538207168185765e-02 , -7.071814084395487612e-04
-9.980088148128769543e-01 , 1.053296179817446616e-02 , -1.134347643740517232e-04
-9.976566936626505289e-01 , 1.087927699050688854e-02 , -2.185935226826766099e-03
-9.958925868882859689e-01 , 1.155061180787826484e-02 , -2.229361581538736453e-04
-9.956055631346389934e-01 , 1.034400801328469455e-02 , -1.300375646942972924e-04
-9.953436371338774125e-01 , 1.130833547607427124e-02 , -1.831659159838759329e-05
-9.952875598201478269e-01 , 1.171437449966281075e-02 , -2.250894016352050059e-04
-9.960880239558675964e-01 , 1.220977034084720463e-02 , -1.170127920247609858e-03
-9.950750204132772225e-01 , 1.143740280611546187e-02 , -1.251701943501094989e-03
-9.970741616303553378e-01 , 1.235986390047230828e-02 , -7.012711956922811204e-04
-9.978182804320537835e-01 , 1.166085080626679329e-02 , -1.963938667488829542e-05
-9.967584135890603658e-01 , 1.097521422017447637e-02 , -1.272530661140951680e-03
-9.978716878873505891e-01 , 1.133500516234427387e-02 , -1.309434326002808027e-04
-9.970518521185466332e-01 , 1.064328903917987311e-02 , -5.956531311259468222e-04
-9.975446652284831739e-01 , 1.177051300547562150e-02 , -1.072574199238540563e-03
-9.959227122328377924e-01 , 9.879800728709272825e-03 , -1.880068532759470584e-03
-9.966966600737382498e-01 , 1.018051134639359756e-02 , -1.225361088858142530e-03
